date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2/4/2018,-0.6,-8.2,2.8,0,0,,11.5,,1018.5,
2/5/2018,3.4,-7.1,14.4,0.3,0,,27,,1013.5,
2/6/2018,-2.8,-7.1,9.4,0.5,0,173,11.5,,1019.9,
2/7/2018,-1.7,-7.1,9.4,0,0,,7.6,,1027.2,
2/8/2018,4.8,-3.8,16.1,0,0,,16.2,,1020.8,
2/9/2018,6.1,-7.7,10.6,0,0,,13,,1013.4,
2/10/2018,-8.2,-11,-6.6,4.8,0,169,15.1,,1017.9,
2/11/2018,-8.9,-17.1,-2.7,0,80,,9,,1022.8,
2/12/2018,-5.4,-9.3,0.6,0,30,,7.6,,1019.6,
2/13/2018,0.1,-7.7,14.4,0,30,,12.2,,1021.9,
2/14/2018,8.1,0,17.2,0,0,99,27.7,,1012.3,
2/15/2018,7.9,-4.9,13.3,0.8,0,272,24.5,,1011.6,
2/16/2018,-3.6,-6.6,3.9,0.3,30,117,16.6,,,
2/17/2018,3.9,-0.5,9.4,0,0,122,24.5,,1015.5,
2/18/2018,8.6,0,18.3,0,0,,25.9,,999.4,
2/19/2018,-2,-11.6,7.2,3.3,0,138,15.5,,1003.4,
2/20/2018,-10.8,-16.6,-6.6,0,80,155,12.2,,1020.7,
2/21/2018,-9.9,-17.1,-3.2,0,50,155,13,,1029.2,
2/22/2018,-7.2,-10.5,2.2,0,0,,6.1,,1020.7,
2/23/2018,-3.9,-10.5,3.9,0.3,0,,11.2,,1019.4,
2/24/2018,-3,-8.2,3.3,0,0,,18,,1011.9,
2/25/2018,-2.7,-9.9,5,0,0,,13.7,,1016.9,
2/26/2018,1.3,-7.7,14.4,0,0,131,19.1,,1014.4,
2/27/2018,7.4,-1,15.6,0,0,188,15.8,,1008.2,
2/28/2018,4.8,-3.8,9.4,0,0,346,17.6,,1010.5,
3/1/2018,0.9,-6.6,10,0,0,,17.3,,1020.3,
3/2/2018,8.2,-1,18.3,0,0,190,22.3,,1012.3,
3/3/2018,12.4,1.7,20.6,0,0,183,23,,1008.2,
3/4/2018,11.6,-0.5,17.2,0,0,222,36.7,,1002,
3/5/2018,1.8,-6.6,5.6,0,0,296,35.3,,1017,
3/6/2018,-0.3,-6,8.3,0,0,,15.1,,1024.8,
3/7/2018,0.4,-9.9,11.1,0,0,142,12.6,,1024.5,
3/8/2018,5.3,-4.9,16.7,0,0,97,13,,1015.3,
3/9/2018,9.9,2.2,18.3,0,0,311,19.4,,1008,
3/10/2018,8.1,-2.7,15.6,0,0,357,23.4,,1012.7,
3/11/2018,1.7,-6.6,10,0,0,,8.6,,,
3/12/2018,3.2,-7.1,13.9,0,0,,13,,1024.4,
3/13/2018,4.4,-4.3,11.1,0,0,111,14.8,,1024.7,
3/14/2018,7.6,-2.7,18.9,0,0,104,13.3,,1014.5,
3/15/2018,11.3,1.7,20,3,0,333,19.1,,998.5,
3/16/2018,7.3,0,13.9,0,0,333,21.2,,1003.7,
3/17/2018,5.4,-2.7,15,0,0,143,16.9,,1010.7,
3/18/2018,7.4,-1.6,16.1,0.3,0,,24.8,,1003,
3/19/2018,2.2,-3.2,6.7,0,0,332,24.1,,1015.4,
3/20/2018,1.8,-6.6,10.6,0,0,40,11.2,,1018.2,
3/21/2018,4.8,-4.3,15,0,0,134,15.5,,1017.8,
3/22/2018,10.9,1.1,22.8,0,0,147,20.2,,1015.6,
3/23/2018,17.4,6.1,21.1,0,0,,37.4,,1004.6,
3/24/2018,9.7,-1,16.7,0,0,164,19.1,,1011.1,
3/25/2018,13.7,3.9,20,0,0,170,24.1,,1002.7,
3/26/2018,5.9,-1,14.4,6.9,0,113,16.2,,,
3/27/2018,1.9,-2.1,7.2,2.8,80,,11.9,,1020.2,
3/28/2018,3,-3.2,9.4,2.3,0,4,16.6,,1014.1,
3/29/2018,2.2,-3.2,9.4,0,0,,15.5,,1019.3,
3/30/2018,4.1,-2.7,19.4,0,0,,16.9,,1019,
3/31/2018,10.2,-2.1,13.9,0,0,118,23,,1015.2,
4/1/2018,0.8,-6,8.3,0,0,156,16.2,,1017.4,
4/2/2018,8.6,-2.7,24.4,0,0,250,19.4,,1000,
4/3/2018,6.6,-2.7,8.9,0,0,30,24.5,,1012,
4/4/2018,5.5,-5.5,18.9,0,0,,12.2,,1016.1,
4/5/2018,11.7,2.8,18.9,0,0,,12.2,,1011.4,
4/6/2018,5.2,-6.6,7.2,0.8,0,92,17.6,,,
4/7/2018,-4.2,-7.1,6.7,1.8,0,,10.4,,1018.4,
4/8/2018,9.2,2.8,18.3,0.5,0,326,20.5,,1005.1,
4/9/2018,7.1,1.7,11.7,0.8,0,111,10.4,,1020.4,
4/10/2018,8.1,-2.7,19.4,0,0,122,12.2,,1021.3,
4/11/2018,14.9,4.4,25.6,0,0,,19.4,,1007.3,
4/12/2018,19,6.1,23.9,0,0,209,32.4,,993.7,
4/13/2018,6.9,-2.1,7.2,1.3,0,350,40.7,,,
4/14/2018,2.1,-2.1,12.2,0,30,346,29.5,,1020.3,
4/15/2018,6,-3.2,16.1,0,0,,10.8,,1019.9,
4/16/2018,10.6,-1.6,24.4,0,0,,18.4,,1010.5,
4/17/2018,16.1,2.8,20.6,0,0,245,40.3,,1001,
4/18/2018,5.8,-1.6,13.3,0,0,92,12.6,,1021.7,
4/19/2018,7.2,-1,17.8,0,0,140,20.2,,1020.9,
4/20/2018,7.5,0,11.1,20.3,0,121,24.1,,1013.2,
4/21/2018,1.6,0,5,0.5,100,,14.4,,1022,
4/22/2018,6.7,-0.5,18.9,0,0,,11.9,,1021.3,
4/23/2018,9.8,2.2,19.4,0,0,,14.8,,1016.9,
4/24/2018,5.7,0,6.7,1.5,0,348,29.9,,1026.6,
4/25/2018,3.8,-2.1,17.2,0,0,,9,,1025.8,
4/26/2018,8.8,1.7,13.9,0,0,,29.2,,1020.7,
4/27/2018,9.6,-1,20.6,0,0,,9.4,,1019.3,
4/28/2018,13.9,3.9,22.2,0,0,,16.6,,1011.8,
4/29/2018,18.1,8.9,26.1,0,0,206,22.3,,1002.9,
4/30/2018,17.8,10.6,24.4,0,0,202,25.6,,999.6,
5/1/2018,13.5,5.6,21.1,0,0,89,23,,1004.5,
5/2/2018,11.3,7.2,18.3,2.5,0,,14.4,,1009.4,
5/3/2018,7.9,5,12.2,1.3,0,331,23.4,,1013.8,
5/4/2018,11.2,3.9,20,0,0,,10.4,,1024,
5/5/2018,14.7,5,23.9,0,0,,8.3,,1020.6,
5/6/2018,17.6,6.1,25.6,0,0,93,11.5,,1018.6,
5/7/2018,17.9,7.2,27.2,0,0,,13,,1015.7,
5/8/2018,21.3,10.6,26.7,0,0,,19.1,,1011.4,
5/9/2018,18.3,8.3,27.2,0,0,,10.8,,1012.4,
5/10/2018,19.1,7.2,31.1,0,0,155,22.7,,1005.8,
5/11/2018,18.7,10.6,26.1,0,0,78,24.8,,1002,
5/12/2018,16.6,11.1,23.3,0,0,,18.4,,1008.2,
5/13/2018,16.4,11.1,25,0.5,0,141,20.9,,1010.4,
5/14/2018,15.4,10.6,22.8,0.8,0,41,19.8,,,
5/15/2018,15.1,8.3,21.7,0.3,0,189,15.8,,1015.9,
5/16/2018,16.4,7.2,27.8,0,0,,10.8,,1013.1,
5/17/2018,19.9,8.9,30.6,0,0,168,20.2,,1005.4,
5/18/2018,17.6,9.4,22.2,0.5,0,,27.4,,1006.1,
5/19/2018,11.2,6.7,13.9,1.5,0,348,27.4,,1015.4,
5/20/2018,8.2,5.6,13.9,1.5,0,167,12.2,,1021.6,
5/21/2018,14.8,7.2,27.2,0,0,,14,,1013.5,
5/22/2018,17.2,8.3,27.8,0,0,124,16.9,,1008.6,
5/23/2018,19.2,11.1,28.9,0,0,,18.4,,1009.4,
5/24/2018,21.2,11.1,28.9,0,0,356,15.8,,1011.8,
5/25/2018,20.5,10,31.1,0,0,,14.8,,1011.8,
5/26/2018,22.4,10,32.8,0,0,129,16.9,,1006.2,
5/27/2018,22.9,11.7,30.6,0,0,113,23,,1003.6,
5/28/2018,18.4,12.8,23.9,1.3,0,356,25.6,,1008,
5/29/2018,16.2,8.3,26.1,0.3,0,,13.3,,1009.3,
5/30/2018,18.1,11.1,25.6,26.7,0,108,19.4,,1008.6,
5/31/2018,19.9,8.9,31.1,0,0,,16.2,,1006.8,
6/1/2018,23,11.1,32.2,0,0,336,20.2,,1004.4,
6/2/2018,18.8,10.6,24.4,0,0,100,20.5,,1018.5,
6/3/2018,15.9,8.9,21.7,0,0,139,18,,1019.6,
6/4/2018,19.7,8.9,31.1,0,0,23,12.6,,1011.9,
6/5/2018,23.8,12.2,33.3,0,0,,10.8,,1008.4,
6/6/2018,23.6,12.2,32.2,0,0,91,16.2,,1006.9,
6/7/2018,21.8,14.4,28.3,0,0,145,16.6,,1011.1,
6/8/2018,23,11.7,33.9,0,0,152,17.6,,1010.8,
6/9/2018,25.2,13.9,35,0,0,259,16.2,,1007.1,
6/10/2018,25.2,13.9,33.9,0,0,204,19.1,,1000.8,
6/11/2018,24.1,15,29.4,0,0,116,21.6,,1006.3,
6/12/2018,22.1,10.6,30.6,0.8,0,,13.3,,1011.9,
6/13/2018,22.7,16.1,30.6,15.2,0,180,14.4,,,
6/14/2018,23.4,13.3,34.4,0,0,34,12.2,,1005.9,
6/15/2018,25.3,16.7,33.3,0.3,0,15,14.4,,1002.5,
6/16/2018,23.7,15,28.3,0,0,156,18.4,,1001.1,
6/17/2018,20.8,13.9,28.9,7.6,0,13,16.9,,1006.2,
6/18/2018,19.2,13.3,29.4,0,0,,18.4,,1010.7,
6/19/2018,20.9,14.4,28.9,0,0,46,25.2,,1010.6,
6/20/2018,18.6,10.6,26.1,0,0,,11.9,,1015.1,
6/21/2018,19.6,10,30,0,0,,10.8,,1014.9,
6/22/2018,20.1,14.4,26.7,2.5,0,,12.6,,1009.7,
6/23/2018,20.3,10.6,31.7,0,0,77,16.6,,1007.3,
6/24/2018,17.3,11.1,21.1,6.6,0,8,23,,1011.3,
6/25/2018,16.9,8.9,27.2,0,0,,8.6,,1014.7,
6/26/2018,24.3,10.6,35,0,0,,9.4,,1010.4,
6/27/2018,27.7,15,37.2,0,0,53,16.6,,1008.1,
6/28/2018,29.2,16.1,37.8,0,0,189,18.7,,1004.1,
6/29/2018,27.7,17.8,35.6,0,0,114,18,,1002,
6/30/2018,22.3,13.9,30,3.3,0,,25.6,,1008.2,
7/1/2018,19,13.3,29.4,0,0,150,22,,1013.8,
7/2/2018,23.6,12.8,35.6,0,0,,18.4,,1010.5,
7/3/2018,24.1,12.8,34.4,0,0,24,15.5,,1008.1,
7/4/2018,27,16.7,35,2.3,0,,19.1,,,
7/5/2018,21.1,14.4,28.3,24.1,0,305,14.8,,1027,
7/6/2018,18.8,13.3,29.4,0,0,128,10.4,,1025.8,
7/7/2018,23.5,14.4,32.2,0,0,107,11.9,,1018.6,
7/8/2018,24.6,15,32.8,0,0,,9.4,,1016.1,
7/9/2018,23.9,14.4,31.1,0,0,,13.3,,1018.9,
7/10/2018,24.4,13.3,32.8,0,0,,13.3,,1015.7,
7/11/2018,23.9,13.9,31.1,0.3,0,64,14.8,,1012.2,
7/12/2018,22,14.4,30,6.9,0,,17.6,,,
7/13/2018,23.5,16.7,30.6,0,0,16,16.2,,1016.9,
7/14/2018,23.5,15,32.2,4.1,0,139,11.9,,1015.7,
7/15/2018,21.6,15.6,27.8,11.2,0,9,14.4,,1017,
7/16/2018,19.9,15,26.7,0,0,140,13.3,,1018.3,
7/17/2018,21.6,16.1,27.2,0,0,97,15.1,,1017.3,
7/18/2018,23.2,13.3,33.3,0,0,121,12.2,,1014.3,
7/19/2018,26.9,17.8,34.4,0,0,,11.9,,1011.3,
7/20/2018,28.1,20,36.1,0,0,359,16.9,,1010.9,
7/21/2018,26.4,19.4,34.4,2,0,71,12.2,,1013.3,
7/22/2018,24.8,16.1,33.9,7.6,0,8,16.6,,1015.6,
7/23/2018,21.4,15,26.7,23.9,0,340,15.8,,1020.9,
7/24/2018,19.6,15,26.7,0.5,0,113,10.8,,1020.7,
7/25/2018,22.3,15.6,31.1,16.8,0,348,20.9,,1017.9,
7/26/2018,19.1,15.6,25,2.8,0,71,14.4,,1020.4,
7/27/2018,18.5,13.9,25.6,3.8,0,168,16.9,,1019.3,
7/28/2018,18.7,12.8,26.7,6.9,0,90,10.8,,1018.3,
7/29/2018,17.9,12.8,23.9,0.3,0,110,15.5,,1017.8,
7/30/2018,18.8,12.2,24.4,0,0,21,10.8,,1021.6,
7/31/2018,18.3,11.1,27.2,0,0,140,9,,1020.4,
8/1/2018,20.3,12.8,28.3,0.8,0,98,9.7,,1016.8,
8/2/2018,20.9,12.8,30,0,0,112,9.7,,1014.5,
8/3/2018,22.3,15.6,28.3,3,0,350,13.7,,1011.8,
8/4/2018,22.8,14.4,31.7,1.5,0,282,15.8,,1012.3,
8/5/2018,21.8,15,29.4,0.3,0,75,18,,1012.5,
8/6/2018,20.5,15,25.6,30.2,0,8,13.7,,1016.2,
8/7/2018,19.1,13.3,25.6,0.5,0,138,11.9,,1017.2,
8/8/2018,19.7,12.8,25.6,0.3,0,105,7.6,,1018,
8/9/2018,20.4,13.3,27.2,0,0,111,9.7,,1019,
8/10/2018,21.2,12.8,26.7,0,0,132,11.5,,1019.3,
8/11/2018,20.7,11.7,27.2,0,0,154,14,,1018.9,
8/12/2018,19.8,11.1,26.7,0,0,119,13.3,,1016.6,
8/13/2018,20.6,11.1,29.4,0,0,78,11.2,,1011.9,
8/14/2018,20.8,13.3,27.8,32.3,0,96,14.8,,1013.3,
8/15/2018,19.5,13.3,27.2,0,0,157,14.4,,1013.7,
8/16/2018,21.3,14.4,30.6,0,0,1,12.2,,1015.7,
8/17/2018,20.6,15,27.2,8.6,0,130,11.2,,1019.5,
8/18/2018,18.2,14.4,26.7,0.8,0,108,13.7,,1016.8,
8/19/2018,18.1,12.8,23.9,0,0,354,22.3,,1017.1,
8/20/2018,16.4,10.6,23.3,0,0,172,11.2,,1020.2,
8/21/2018,16.3,10,21.1,3.8,0,113,13,,1021.5,
8/22/2018,16.3,13.9,21.7,0,0,152,12.6,,1020.6,
8/23/2018,20.9,13.9,30.6,0,0,356,14.4,,1012.7,
8/24/2018,21.7,13.9,28.9,0,0,144,12.2,,1011,
8/25/2018,22.6,13.9,30.6,0,0,99,10.4,,1011.2,
8/26/2018,23.1,15.6,31.7,0.5,0,2,11.9,,1008.3,
8/27/2018,24.1,17.2,30.6,0,0,263,19.4,,1004.8,
8/28/2018,21.5,13.9,26.1,0,0,119,18.4,,1011.7,
8/29/2018,18.4,12.8,27.8,0,0,150,16.6,,1016.4,
8/30/2018,22.2,12.2,32.8,0,0,95,13,,1012,
8/31/2018,22.9,16.7,28.9,0,0,16,12.2,,1009.3,
9/1/2018,20.4,12.2,27.8,0.5,0,13,12.2,,1010.1,
9/2/2018,18.8,14.4,25,1.8,0,322,11.9,,1013,
9/3/2018,18.6,12.8,25,0,0,127,9,,1014.4,
9/4/2018,18.9,10.6,28.3,0,0,37,11.9,,1013.7,
9/5/2018,17.8,13.3,24.4,10.4,0,346,13,,1021.8,
9/6/2018,15.8,12.2,21.1,0.3,0,182,12.6,,1024.2,
9/7/2018,17.1,11.1,23.9,0,0,111,9.7,,1021.6,
9/8/2018,17,12.2,23.3,0,0,156,10.4,,1017.4,
9/9/2018,19.2,12.8,30.6,0,0,109,6.8,,1013.1,
9/10/2018,20.6,10.6,31.1,0,0,64,11.5,,1011.5,
9/11/2018,21.3,11.7,32.2,0,0,358,11.2,,1008.8,
9/12/2018,22.7,12.8,32.8,0,0,52,12.2,,1006.8,
9/13/2018,24.1,15.6,32.8,0,0,84,16.9,,1007.7,
9/14/2018,24.9,15.6,32.2,0,0,356,14.4,,1010.6,
9/15/2018,21.6,11.7,31.7,0,0,93,13,,1012.5,
9/16/2018,22.9,12.2,33.3,0,0,170,11.2,,1011.1,
9/17/2018,24.7,15.6,32.8,0,0,38,15.5,,1009.9,
9/18/2018,24.8,15.6,33.9,0,0,68,14.8,,1008,
9/19/2018,24.1,15,32.8,0,0,9,15.5,,1005.2,
9/20/2018,20.1,13.9,26.7,1.3,0,125,14.4,,1007.5,
9/21/2018,16.1,8.9,21.1,0,0,113,20.2,,1021.4,
9/22/2018,16.9,6.1,29.4,0,0,115,11.5,,1017.7,
9/23/2018,21.2,10.6,30.6,0,0,211,15.1,,1009.9,
9/24/2018,19,12.8,23.9,0.3,0,16,16.2,,1008.3,
9/25/2018,14,6.7,18.9,0,0,55,18.4,,1018.4,
9/26/2018,11.1,5,19.4,0,0,144,10.4,,1021.9,
9/27/2018,15.4,6.7,25.6,0,0,90,13.7,,1014,
9/28/2018,12.3,4.4,16.1,0,0,158,19.4,,1018.3,
9/29/2018,11.9,4.4,29.4,0,0,192,12.2,,1015.2,
9/30/2018,16.4,7.8,20,0,0,156,16.9,,1013.8,
10/1/2018,13.5,7.2,25,0,0,164,9,,1016.5,
10/2/2018,17.3,10.6,27.8,0,0,176,10.8,,1012.1,
10/3/2018,21.6,11.7,30,0.5,0,76,15.5,,1006.7,
10/4/2018,13.8,7.2,18.9,0,0,141,18.7,,1013.9,
10/5/2018,14.8,6.7,26.1,0,0,48,19.8,,1009.7,
10/6/2018,7.5,4.4,11.1,0,0,153,18.4,,1016.1,
10/7/2018,6.5,4.4,9.4,5.1,0,109,12.6,,1011.8,
10/8/2018,5.9,3.3,6.7,5.1,0,23,14,,1012.5,
10/9/2018,4.2,1.1,5,1.5,0,19,13.7,,1013.7,
10/10/2018,1.3,0,2.8,6.1,30,149,14,,1017.2,
10/11/2018,1.7,0.6,4.4,0.3,0,168,13.3,,1018.9,
10/12/2018,5.4,0.6,13.3,0,0,126,14,,1016.6,
10/13/2018,9.8,0.6,19.4,0,0,37,17.6,,1007.7,
10/14/2018,-1.1,-6.6,0.6,0.5,0,3,25.9,,1023.1,
10/15/2018,-2.7,-8.8,5.6,0,0,133,7.9,,1032.7,
10/16/2018,3.7,-4.3,14.4,0,0,14,9.7,,1030.9,
10/17/2018,6,0.6,12.2,0,0,167,16.9,,1032.1,
10/18/2018,6.3,-0.5,13.3,0,0,111,13.7,,1025.4,
10/19/2018,11.5,1.7,19.4,0,0,344,16.9,,1023.9,
10/20/2018,9.9,0.6,20,0,0,133,9.7,,1027.7,
10/21/2018,12.2,1.7,23.9,0,0,9,12.2,,1019.8,
10/22/2018,12.8,4.4,22.2,0,0,118,13,,1019,
10/23/2018,10.7,3.9,16.1,0,0,142,10.8,,1021.1,
10/24/2018,9.8,5.6,10.6,10.2,0,114,7.2,,1016.1,
10/25/2018,10.3,4.4,18.3,0,0,342,15.5,,1014.9,
10/26/2018,11.7,3.9,18.3,0,0,344,9.4,,1016.6,
10/27/2018,12.4,4.4,24.4,0,0,356,14,,1016.4,
10/28/2018,11.8,3.3,19.4,0,0,140,9.4,,1019.9,
10/29/2018,13.3,5.6,24.4,0,0,351,17.6,,1010.6,
10/30/2018,8.6,0.6,9.4,8.4,0,347,14.4,,1015.4,
10/31/2018,1.5,-2.1,4.4,3.3,80,276,9.7,,1021.1,
11/1/2018,4,-2.1,11.7,0,0,345,13.7,,1016.3,
11/2/2018,5.2,-2.1,15.6,0,0,230,9,,1013.6,
11/3/2018,8.2,0,11.7,0.8,0,342,22,,1013.1,
11/4/2018,2.8,-2.1,11.1,0,0,77,8.6,,1012.4,
11/5/2018,7.8,-1.6,13.3,0,0,329,15.8,,1008.3,
11/6/2018,4.3,-2.7,10.6,0,0,108,14.8,,1015.6,
11/7/2018,2.7,-2.1,6.7,0,0,140,17.3,,1020.7,
11/8/2018,1.2,-4.3,6.7,0,0,69,10.4,,1023.4,
11/9/2018,-1.7,-7.1,5,0,0,108,13,,1028.7,
11/10/2018,2.1,-7.7,15.6,0,0,72,13,,1016.2,
11/11/2018,-1.3,-5.5,0,4.1,0,36,16.6,,1024.3,
11/12/2018,-5.4,-11.6,-2.7,0,30,323,14.4,,1035.8,
11/13/2018,-2.3,-11.6,8.9,0,0,353,12.6,,1035.5,
11/14/2018,3.9,-3.2,13.9,0,0,329,10.4,,1028,
11/15/2018,8.3,-1,17.2,0,0,16,13.3,,1019.8,
11/16/2018,4.7,-3.2,17.2,0,0,28,10.1,,1016.6,
11/17/2018,1.1,-5.5,2.8,1.5,0,136,14.4,,1023.2,
11/18/2018,-3.3,-6,3.9,0,0,225,7.2,,1024.9,
11/19/2018,0.4,-4.3,7.8,0,0,120,11.9,,1025.4,
11/20/2018,2.5,-6,12.8,0,0,88,9,,1025,
11/21/2018,4.2,-4.3,15.6,0,0,48,9.4,,1023,
11/22/2018,4.9,-3.2,15,0,0,346,14.8,,1012.8,
11/23/2018,7.8,-1,11.7,0,0,320,29.9,,1007,
11/24/2018,5.1,-2.7,15.6,1.3,0,18,25.9,,1002.9,
11/25/2018,-0.6,-7.7,5,0,30,356,21.2,,1022.2,
11/26/2018,-2.7,-9.9,6.1,0,0,31,10.4,,1025.8,
11/27/2018,4.2,-1,11.7,0,0,348,7.9,,1015.4,
11/28/2018,8.4,2.2,16.1,0,0,97,10.1,,1006.2,
11/29/2018,5.7,-2.1,12.2,0,0,102,12.2,,1006.8,
11/30/2018,2.1,-4.3,7.2,0,0,358,14.8,,1002.3,
12/1/2018,2.2,-4.9,8.9,0,0,344,19.1,,1003,
12/2/2018,-2.7,-8.2,1.7,0.3,0,24,8.3,,1014,
12/3/2018,-3.6,-6.6,-0.5,0.3,0,181,9.4,,1023.4,
12/4/2018,-3.5,-9.9,2.8,0,0,347,12.6,,1026.6,
12/5/2018,-1.3,-9.9,10,0,0,33,13,,1019.8,
12/6/2018,-4.9,-11,-3.8,0,0,126,13,,1026.5,
12/7/2018,-3.4,-11,5,0,0,152,12.6,,1028.1,
12/8/2018,-0.9,-7.7,7.8,0,0,110,9,,1026.6,
12/9/2018,-0.7,-7.7,7.2,0,0,358,10.8,,1030.5,
12/10/2018,-1.3,-9.9,10.6,0,0,43,9.7,,1026.3,
12/11/2018,6.9,-6.6,15,0,0,345,16.9,,1014.9,
12/12/2018,4.2,-6,16.1,0,0,331,19.4,,1008.2,
12/13/2018,0.7,-7.7,6.1,0,0,347,20.9,,1024.5,
12/14/2018,-0.3,-8.2,10,0,0,90,11.2,,1028.1,
12/15/2018,4.4,-4.9,15,0,0,8,8.6,,1020.7,
12/16/2018,3.1,-4.3,12.8,0,0,42,12.2,,1027.4,
12/17/2018,2.6,-6,13.9,0,0,1,12.2,,1020,
12/18/2018,7.2,-2.1,12.8,0,0,349,11.5,,1013.5,
12/19/2018,4.3,-5.5,10.6,0,0,345,22,,1015,
12/20/2018,-0.7,-6.6,6.1,0,0,4,10.4,,1025.1,
12/21/2018,3.2,-7.1,16.1,0,0,336,18.7,,1010.4,
12/22/2018,1.6,-7.7,6.7,0.5,0,84,14,,1017.8,
12/23/2018,-3.2,-9.9,4.4,0,0,73,7.9,,1025.5,
12/24/2018,1.3,-6,7.8,0,0,75,14.4,,1017,
12/25/2018,-0.1,-6.6,6.1,0,0,102,11.9,,1016.8,
12/26/2018,-0.5,-7.7,7.8,0,0,48,19.1,,1010,
12/27/2018,-3.6,-8.8,-1,0,0,350,30.2,,1011.6,
12/28/2018,-8.1,-11.6,-5.5,1,0,153,12.6,,1023.7,
12/29/2018,-8.6,-16.6,-0.5,0.3,30,99,6.5,,1023.4,
12/30/2018,-0.8,-9.9,12.2,0,0,17,11.9,,1008,
12/31/2018,-4.1,-14.3,0.6,0,0,345,28.4,,1014.7,
1/1/2019,-14.6,-17.7,-10.5,0.3,0,149,9.7,,1028,
1/2/2019,-8.6,-15.5,3.3,0,0,349,9.4,,1024,
1/3/2019,-0.7,-9.3,12.8,0,0,358,9.4,,1019.2,
1/4/2019,4.8,-3.2,16.1,0,0,31,12.2,,1017.2,
1/5/2019,6.1,-2.1,17.2,0,0,12,11.2,,1014.3,
1/6/2019,7.5,-1,15.6,0,0,226,13,,1003.9,
1/7/2019,5.2,-4.9,11.1,0,0,304,25.6,,1010.7,
1/8/2019,1.4,-7.7,6.1,0,0,162,10.4,,1029.6,
1/9/2019,-1.7,-8.2,9.4,0,0,62,5.8,,1029,
1/10/2019,6.7,1.1,15,0,0,69,8.6,,1017.1,
1/11/2019,3.4,-0.5,8.9,4.6,0,326,23.8,,1017.1,
1/12/2019,0.4,-1.6,3.3,0.3,0,350,10.4,,1024.7,
1/13/2019,-1,-6.6,3.9,0,0,109,6.5,,1027.1,
1/14/2019,0.3,-7.7,10,0,0,358,8.6,,1026,
1/15/2019,0.8,-7.1,12.2,0,0,40,11.2,,1021.6,
1/16/2019,4.1,-2.7,13.3,0,0,322,13.7,,1015,
1/17/2019,5.6,-3.2,15,0,0,190,16.9,,1014,
1/18/2019,4.6,-3.2,10.6,0.3,0,3,23,,1010.1,
1/19/2019,0.1,-4.9,6.1,0,0,338,12.2,,1024.8,
1/20/2019,3.6,-3.8,15.6,0,0,57,10.4,,1017.7,
1/21/2019,6.7,-3.8,15.6,0.8,0,227,23.8,,998.7,
1/22/2019,-2.7,-14.3,-2.7,0,30,344,29.5,,1018.1,
1/23/2019,-4.7,-14.9,5.6,0,30,33,15.5,,1019.6,
1/24/2019,-3.6,-7.7,-1,0,0,126,13.3,,1023.4,
1/25/2019,-4.7,-9.3,2.2,0,0,270,12.2,,1024.3,
1/26/2019,-1.4,-8.2,7.8,0,0,348,16.2,,1023.8,
1/27/2019,1.9,-7.1,11.1,0,0,312,13,,1015.7,
1/28/2019,-0.7,-10.5,0.6,0.8,0,4,18.7,,1022,
1/29/2019,-6.7,-14.3,1.7,0,30,6,9.4,,1023.1,
1/30/2019,-3.1,-12.7,11.1,0,0,83,10.4,,1016.1,
1/31/2019,1.3,-7.1,10.6,0,0,133,10.4,,1015.2,
2/1/2019,3.2,-5.5,13.9,0,0,53,11.5,,1016.6,
2/2/2019,4.7,-4.3,17.2,0,0,20,10.4,,1009.9,
2/3/2019,8.1,0.6,17.2,0,0,267,19.1,,1000,
2/4/2019,8.6,-2.7,14.4,0,0,130,24.1,,1003.5,
2/5/2019,1.8,-6,12.8,0,0,150,19.4,,1004.6,
2/6/2019,2.5,-14.3,10.6,0.5,0,169,25.6,,1002.7,
2/7/2019,-11.9,-16.6,-7.1,0,30,151,9,,1024.1,
2/8/2019,-9,-16.6,2.2,0,0,125,11.9,,1027.6,
2/9/2019,0.4,-4.9,8.9,0,0,127,17.3,,1015.8,
2/10/2019,2.2,-8.8,7.2,0,0,112,15.8,,1011.1,
2/11/2019,-2.2,-11.6,8.3,0,0,358,16.2,,1009.1,
2/12/2019,0.2,-8.2,10.6,0,0,89,11.2,,1019.8,
2/13/2019,5.2,-4.3,17.8,0,0,56,19.8,,1005.1,
2/14/2019,11.8,-3.2,16.1,0,0,287,30.6,,1001.1,
2/15/2019,1.3,-6.6,15.6,0,0,140,13.3,,1006.9,
2/16/2019,0.8,-8.8,9.4,0.3,0,300,20.5,,1002.3,
2/17/2019,-2.8,-8.8,2.8,0,0,51,15.5,,1013.2,
2/18/2019,-10.7,-14.9,-8.2,1.5,30,148,20.9,,1025.2,
2/19/2019,-12.4,-13.8,-8.2,0.5,30,120,10.1,,1017.4,
2/20/2019,-8.4,-16.6,1.7,0,30,122,9.4,,1009.5,
2/21/2019,-5,-11.6,2.8,0,0,42,12.6,,1011.6,
2/22/2019,-2.3,-7.1,5,3.3,0,58,15.5,,1011.1,
2/23/2019,-1.3,-7.1,5,1.3,80,334,20.9,,1013.3,
2/24/2019,-2.1,-9.3,3.9,0,50,139,13.7,,1022.4,
2/25/2019,0.9,-7.1,12.2,0,0,145,11.9,,1015.5,
2/26/2019,3.3,-4.9,18.9,0,0,211,9.7,,1014,
